n,s,t,ex(n;Kst),count,last_ops,structures
20,1,5,40,4,sum,"S(P(1,1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1));S(P(S(1,1),S(1,1),S(1,1)),P(S(1,1,1),S(P(1,1),P(1,1))),P(S(1,1,1),S(P(1,1),P(1,1))));S(P(1,1,1,1,1),P(S(1,1,1),S(P(1,1),P(1,1))),P(S(1,1,1,1),S(1,1,1,1)));S(P(S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1)),P(S(1,1,1,1),S(1,1,1,1)))"
20,1,6,50,2,sum,"S(P(1,1,1,1,1,1),P(1,1,1,1,1,1),P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1))));S(P(S(1,1,1,1,1),S(1,1,1,1,1)),P(S(1,1,1,1,1),S(1,1,1,1,1)))"
20,1,7,60,3,sum,"S(P(S(1,1,1,1),S(P(1,1,1),P(1,1,1))),P(S(1,1,1,1),S(P(1,1,1),P(1,1,1))));S(P(S(1,1,1),S(1,1,1),S(1,1,1)),P(S(1,1,1,1,1),S(P(1,1),P(1,1),P(1,1))));S(P(S(1,1),S(1,1),S(1,1),S(1,1)),P(S(1,1,1,1,1,1),S(1,1,1,1,1,1)))"
20,1,8,70,3,sum,"S(P(S(1,1,1),S(1,1,1),S(P(1,1),P(1,1))),P(S(1,1,1),S(1,1,1),S(P(1,1),P(1,1))));S(P(1,1,1,1,1,1,1,1),P(S(1,1,1,1,1),S(P(1,1,1),P(S(1,1),S(1,1)))));S(P(1,1,1,1,1,1,1,1),P(S(P(1,1),P(1,1),P(1,1)),S(P(1,1),P(1,1),P(1,1))))"
20,1,9,80,2,sum,"S(P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,1)));S(P(1,1,1,1,1,1,1,1,1),P(S(1,1,1),S(P(1,1),P(1,1)),S(P(1,1),P(1,1))))"
20,1,10,90,1,sum,"S(P(1,1,1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1,1))"
20,1,11,100,1,product,"P(S(1,1,1,1,1,1,1,1,1,1),S(1,1,1,1,1,1,1,1,1,1))"
20,1,12,110,2,product,"P(S(1,1,1,1,1,1,1,1,1),S(P(1,1,1),P(S(1,1),S(1,1)),P(S(1,1),S(1,1))));P(S(P(1,1),P(1,1),P(1,1),P(1,1),P(1,1)),S(P(1,1),P(1,1),P(1,1),P(1,1),P(1,1)))"
20,2,2,28,1,product,"P(1,S(1,P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1)))"
20,2,3,37,1,product,"P(1,S(1,P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1)))"
20,2,4,46,1,product,"P(1,S(P(1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
20,2,5,55,1,product,"P(1,S(P(1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)))"
20,2,6,65,1,product,"P(1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1),P(S(1,P(1,1)),S(1,P(1,1,1)))))"
20,2,7,74,1,product,"P(1,S(P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1,1))),P(S(1,P(1,1),P(1,1)),S(1,P(1,1),P(1,1)))))"
20,2,8,85,1,product,"P(1,S(P(1,1,1,1,1,1,1,1),P(S(1,P(1,1),P(1,1)),S(P(1,1,1),P(1,1,1)))))"
20,2,9,93,1,product,"P(1,S(P(1,1,1,1,1,1,1,1,1),P(S(1,P(1,1)),S(1,P(1,1)),S(1,P(1,1,1)))))"
20,2,10,100,1,product,"P(1,S(P(1,1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1,1)))"
20,2,11,110,1,product,"P(S(P(1,1),P(1,1),P(1,1),P(1,1),P(1,1)),S(P(1,1),P(1,1),P(1,1),P(1,1),P(1,1)))"
20,2,12,124,2,product,"P(S(P(1,1,1),P(1,S(P(1,1),P(1,1),P(1,1)))),S(P(1,S(P(1,1),P(1,1))),P(1,S(P(1,1),P(1,1)))));P(S(P(1,S(P(1,1),P(1,1))),P(1,S(P(1,1),P(1,1)))),S(P(1,S(P(1,1),P(1,1))),P(1,S(P(1,1),P(1,1)))))"
20,3,3,55,1,product,"P(1,1,S(P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1)))"
20,3,4,62,1,product,"P(1,1,S(P(1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
20,3,5,72,1,product,"P(S(1,1),S(P(S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1))))"
20,3,6,82,1,product,"P(1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
20,3,7,85,2,product,"P(1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1)));P(S(1,1),S(P(1,1),P(S(1,1),S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1),S(1,1))))"
20,3,8,98,1,product,"P(1,1,S(P(1,1,1,1,1,1,1,1),P(S(P(1,1),P(1,1,1)),S(P(1,1),P(1,1,1)))))"
20,3,9,109,1,product,"P(1,1,S(P(1,1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
20,3,10,110,1,product,"P(1,1,S(P(1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1,1)))"
20,3,11,120,1,product,"P(S(P(1,1,1),P(1,1,1),P(S(1,1),S(1,1))),S(P(1,1,1),P(1,1,1),P(S(1,1),S(1,1))))"
20,3,12,136,1,product,"P(1,1,S(P(1,1,1),P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1),P(1,1,1)))"
20,4,4,78,1,product,"P(1,1,1,S(1,P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
20,4,5,85,1,product,"P(1,1,1,S(P(1,1),P(1,1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)))"
20,4,6,94,1,product,"P(1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
20,4,7,101,1,product,"P(S(1,1,1),S(P(S(1,1),S(1,P(1,1)),S(1,P(1,1))),P(S(1,1,1),S(1,1,1),S(1,1,1))))"
20,4,8,110,2,product,"P(1,1,1,S(1,P(1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)));P(S(1,P(1,1)),S(P(1,1,1,1,1,1,1,1),P(S(1,P(1,1)),S(1,P(1,1)),S(1,P(1,1)))))"
20,4,9,118,1,product,"P(1,1,1,S(P(1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
20,4,10,120,1,product,"P(1,1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1,1)))"
20,4,11,130,1,product,"P(S(P(1,1,1,1),P(S(1,1,1),S(1,1,1))),S(P(1,1,1,1),P(S(1,1,1),S(1,1,1))))"
20,4,12,142,2,product,"P(1,1,1,S(1,P(S(P(1,1,1,1),P(1,1,1,1)),S(P(1,1,1,1),P(1,1,1,1)))));P(1,1,S(1,P(1,1,1,1),P(1,1,1,1)),S(1,P(1,1,1,1),P(1,1,1,1)))"
20,5,5,100,2,product,"P(1,1,1,1,S(1,P(1,1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)));P(S(1,1),S(1,1),S(P(1,1,1,1,1),P(1,1,1,1,1),P(S(1,1),S(1,1),S(1,1))))"
20,5,6,106,2,product,"P(1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)));P(S(P(1,1),P(1,1)),S(P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1))),P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))))"
20,5,7,116,1,product,"P(S(1,1),S(1,1),S(P(S(1,1),S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1),S(1,1))))"
20,5,8,126,1,product,"P(1,1,1,1,S(P(1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
20,5,9,127,1,product,"P(1,1,1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
20,5,10,130,1,product,"P(1,1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1,1)))"
20,5,11,140,1,product,"P(S(P(1,1,1,1,1),P(1,1,1,1,1)),S(P(1,1,1,1,1),P(1,1,1,1,1)))"
20,5,12,150,1,product,"P(1,1,S(P(1,1,1,1),P(1,1,1,1,1)),S(P(1,1,1,1),P(1,1,1,1,1)))"
20,6,6,118,1,product,"P(1,1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
20,6,7,127,1,product,"P(1,1,1,1,1,S(1,P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1)))"
20,6,8,134,1,product,"P(1,1,1,1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
20,6,9,136,1,product,"P(1,1,1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
20,6,10,140,1,product,"P(1,1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1,1,1,1)))"
20,6,11,150,1,product,"P(S(1,1,1,1,1),S(1,1,1,1,1),S(1,1,1,1,1),S(1,1,1,1,1))"
20,6,12,158,1,product,"P(S(1,P(1,1),P(1,1)),S(1,P(1,1),P(1,1)),S(1,P(1,1),P(1,1)),S(1,P(1,1),P(1,1)))"
20,7,7,141,1,product,"P(1,1,1,1,1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1)))"
20,7,8,142,1,product,"P(1,1,1,1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
20,7,9,145,1,product,"P(1,1,1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
20,7,10,150,1,product,"P(1,1,1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1,1,1,1)))"
20,7,11,158,1,product,"P(S(1,P(1,1),P(1,1)),S(1,P(1,1),P(1,1)),S(1,P(1,1),P(1,1)),S(1,P(1,1),P(1,1)))"
20,7,12,168,1,product,"P(1,S(P(1,1),P(1,1)),S(P(1,1),P(1,1,1)),S(P(1,1),P(1,1,1)),S(P(1,1),P(1,1,1)))"
20,8,8,150,1,product,"P(1,1,1,1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
20,8,9,154,1,product,"P(1,1,1,1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
20,8,10,160,1,product,"P(1,1,1,1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1,1,1,1,1)))"
20,8,11,168,1,product,"P(1,1,1,1,1,1,1,S(P(1,1),P(1,1,1,1,1,1,1,1,1,1,1)))"
20,8,12,178,1,product,"P(1,1,1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1,1,1,1)))"
20,9,9,163,2,product,"P(1,1,1,1,1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1,1,1,1)));P(1,1,S(P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1)))"
20,9,10,170,2,product,"P(1,1,1,1,1,1,1,1,S(P(1,1),P(1,1,1,1,1,1,1,1,1,1)));P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))"
20,9,11,180,1,product,"P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1))"
20,9,12,190,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
20,10,10,180,1,product,"P(1,1,1,1,1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1,1)))"
20,10,11,190,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
20,10,12,190,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
20,11,11,190,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
20,11,12,190,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
20,12,12,190,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
